Input,REP,REP_CMP,HALT,MOVS,XCHG,CMPXCHG,SHIFT_BY_ONE,MODRM_NEEDED,RM_IS_DR,REG_IS_DR,REG_IS_SEGMENT,MODRM_BUT_NO_SR,HARD_CODED_DR,HARD_CODED_DR_ID,,,,,,HARD_CODED_SR,HARD_CODED_SR_ID,,,,,,OP_IN_MODRM,OP_IN_MODRM_SUBSET,,DATA_SIZE,,will_mod_zf,HARDCODED_SEGMENT0,,,,,,HARDCODED_SEGMENT1_V,HARDCODED_SEGMENT1,,,,,,HARDCODED_LD_OP,HARDCODED_ST_OP,LD_OP_CANCEL,ST_OP_CANCEL,HARDCODED_DR_RD,HARDCODED_DR_WR,HARDCODED_SR_RD,HARDCODED_SR_WR,ST_SEL,alu_inputA_sel,,,,alu_inputB_sel,,,,branch_target_sel,,,,OP_TYPE,,,,,,br_uncond,relative_branch,special_br,is_far,is_call,second_flag_needed
0_1101_1010_0  (x0_DA_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1101_1010_1  (x0_DA_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1101_1011_0  (x0_DB_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1101_1011_1  (x0_DB_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1101_1100_0  (x0_DC_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1101_1100_1  (x0_DC_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1101_1101_0  (x0_DD_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1101_1101_1  (x0_DD_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1101_1110_0  (x0_DE_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1101_1110_1  (x0_DE_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1101_1111_0  (x0_DF_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1101_1111_1  (x0_DF_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1110_0000_0  (x0_E0_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1110_0000_1  (x0_E0_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1110_0001_0  (x0_E1_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1110_0001_1  (x0_E1_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1110_0010_0  (x0_E2_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1110_0010_1  (x0_E2_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1110_0011_0  (x0_E3_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1110_0011_1  (x0_E3_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1110_0100_0  (x0_E4_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1110_0100_1  (x0_E4_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1110_0101_0  (x0_E5_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1110_0101_1  (x0_E5_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1110_0110_0  (x0_E6_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1110_0110_1  (x0_E6_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1110_0111_0  (x0_E7_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1110_0111_1  (x0_E7_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1110_1000_0  (x0_E8_0),0,0,0,0,0,0,0,0,0,0,0,0,0,NO_REG,,,,,,1,ESP,,,,,,0,0,,1,0,0,CS,,,,,,1,SS,,,,,,0,1,0,0,0,0,1,1,1,NEIP,,,,SR_REGISTER,,,,IMM32,,,,CALL,,,,,,1,1,0,0,1,0
0_1110_1000_1  (x0_E8_1),0,0,0,0,0,0,0,0,0,0,0,0,0,NO_REG,,,,,,1,ESP,,,,,,0,0,,0,1,0,CS,,,,,,1,SS,,,,,,0,1,0,0,0,0,1,1,1,NEIP,,,,SR_REGISTER,,,,IMM32,,,,CALL,,,,,,1,1,0,0,1,0
0_1110_1001_0  (x0_E9_0),0,0,0,0,0,0,0,0,0,0,0,0,0,NO_REG,,,,,,0,NO_REG,,,,,,0,0,,1,0,0,CS,,,,,,0,CS,,,,,,0,0,0,0,0,0,0,0,0,NO_EXE,,,,NO_EXE,,,,IMM32,,,,JMP,,,,,,1,1,0,0,0,0
0_1110_1001_1  (x0_E9_1),0,0,0,0,0,0,0,0,0,0,0,0,0,NO_REG,,,,,,0,NO_REG,,,,,,0,0,,0,1,0,CS,,,,,,0,CS,,,,,,0,0,0,0,0,0,0,0,0,NO_EXE,,,,NO_EXE,,,,ZEXT_IMM16,,,,JMP,,,,,,1,1,0,0,0,0
0_1110_1010_0  (x0_EA_0),0,0,0,0,0,0,0,0,0,0,0,0,0,NO_REG,,,,,,0,NO_REG,,,,,,0,0,,1,0,0,CS,,,,,,0,CS,,,,,,0,0,0,0,0,0,0,0,0,NO_EXE,,,,NO_EXE,,,,IMM32,,,,JMP,,,,,,1,1,0,1,0,0
0_1110_1010_1  (x0_EA_1),0,0,0,0,0,0,0,0,0,0,0,0,0,NO_REG,,,,,,0,NO_REG,,,,,,0,0,,0,1,0,CS,,,,,,0,CS,,,,,,0,0,0,0,0,0,0,0,0,NO_EXE,,,,NO_EXE,,,,ZEXT_IMM16,,,,JMP,,,,,,1,1,0,1,0,0
0_1110_1011_0  (x0_EB_0),0,0,0,0,0,0,0,0,0,0,0,0,0,NO_REG,,,,,,0,NO_REG,,,,,,0,0,,0,0,0,CS,,,,,,0,CS,,,,,,0,0,0,0,0,0,0,0,0,NO_EXE,,,,NO_EXE,,,,ZEXT_IMM8,,,,JMP,,,,,,1,1,0,0,0,0
0_1110_1011_1  (x0_EB_1),0,0,0,0,0,0,0,0,0,0,0,0,0,NO_REG,,,,,,0,NO_REG,,,,,,0,0,,0,0,0,CS,,,,,,0,CS,,,,,,0,0,0,0,0,0,0,0,0,NO_EXE,,,,NO_EXE,,,,ZEXT_IMM8,,,,JMP,,,,,,1,1,0,0,0,0
0_1110_1100_0  (x0_EC_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1110_1100_1  (x0_EC_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1110_1101_0  (x0_ED_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1110_1101_1  (x0_ED_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1110_1110_0  (x0_EE_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1110_1110_1  (x0_EE_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1110_1111_0  (x0_EF_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1110_1111_1  (x0_EF_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1111_0000_0  (x0_F0_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1111_0000_1  (x0_F0_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1111_0001_0  (x0_F1_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1111_0001_1  (x0_F1_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1111_0010_0  (x0_F2_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1111_0010_1  (x0_F2_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1111_0011_0  (x0_F3_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1111_0011_1  (x0_F3_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1111_0100_0  (x0_F4_0),0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1111_0100_1  (x0_F4_1),0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1111_0101_0  (x0_F5_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1111_0101_1  (x0_F5_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1111_0110_0  (x0_F6_0),0,0,0,0,0,0,0,1,1,0,0,0,0,NO_REG,,,,,,0,NO_REG,,,,,,0,0,,0,0,1,DS,,,,,,0,DS,,,,,,0,0,0,0,0,0,0,0,0,DR_REGISTER,,,,NO_EXE,,,,NO_EXE,,,,NOT,,,,,,0,0,0,0,0,0
0_1111_0110_1  (x0_F6_1),0,0,0,0,0,0,0,1,1,0,0,0,0,NO_REG,,,,,,0,NO_REG,,,,,,0,0,,0,0,1,DS,,,,,,0,DS,,,,,,0,0,0,0,0,0,0,0,0,DR_REGISTER,,,,NO_EXE,,,,NO_EXE,,,,NOT,,,,,,0,0,0,0,0,0
0_1111_0111_0  (x0_F7_0),0,0,0,0,0,0,0,1,1,0,0,0,0,NO_REG,,,,,,0,NO_REG,,,,,,0,0,,1,0,1,DS,,,,,,0,DS,,,,,,0,0,0,0,0,0,0,0,0,DR_REGISTER,,,,NO_EXE,,,,NO_EXE,,,,NOT,,,,,,0,0,0,0,0,0
0_1111_0111_1  (x0_F7_1),0,0,0,0,0,0,0,1,1,0,0,0,0,NO_REG,,,,,,0,NO_REG,,,,,,0,0,,0,1,1,DS,,,,,,0,DS,,,,,,0,0,0,0,0,0,0,0,0,DR_REGISTER,,,,NO_EXE,,,,NO_EXE,,,,NOT,,,,,,0,0,0,0,0,0
0_1111_1000_0  (x0_F8_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1111_1000_1  (x0_F8_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1111_1001_0  (x0_F9_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1111_1001_1  (x0_F9_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1111_1010_0  (x0_FA_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,00,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1111_1010_1  (x0_FA_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1111_1011_0  (x0_FB_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1111_1011_1  (x0_FB_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1111_1100_0  (x0_FC_0),0,0,0,0,0,0,0,0,0,0,0,0,0,NO_REG,,,,,,0,NO_REG,,,,,,0,0,,0,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,0,0,0,0,0,NO_EXE,,,,NO_EXE,,,,NO_EXE,,,,CLD,,,,,,0,0,0,0,0,0
0_1111_1100_1  (x0_FC_1),0,0,0,0,0,0,0,0,0,0,0,0,0,NO_REG,,,,,,0,NO_REG,,,,,,0,0,,0,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,0,0,0,0,0,NO_EXE,,,,NO_EXE,,,,NO_EXE,,,,CLD,,,,,,0,0,0,0,0,0
0_1111_1101_0  (x0_FD_0),0,0,0,0,0,0,0,0,0,0,0,0,0,NO_REG,,,,,,0,NO_REG,,,,,,0,0,,0,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,0,0,0,0,0,NO_EXE,,,,NO_EXE,,,,NO_EXE,,,,STD,,,,,,0,0,0,0,0,0
0_1111_1101_1  (x0_FD_1),0,0,0,0,0,0,0,0,0,0,0,0,0,NO_REG,,,,,,0,NO_REG,,,,,,0,0,,0,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,0,0,0,0,0,NO_EXE,,,,NO_EXE,,,,NO_EXE,,,,STD,,,,,,0,0,0,0,0,0
0_1111_1110_0  (x0_FE_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1111_1110_1  (x0_FE_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1111_1111_0  (x0_FF_0),0,0,0,0,0,0,0,1,1,0,0,1,0,NO_REG,,,,,,1,ESP,,,,,,1,CTRL,,1,0,0,CS,,,,,,1,SS,,,,,,0,0,0,0,0,0,1,1,1,NEIP,,,,SR_REGISTER,,,,DR_REGISTER,,,,CALL,,,,,,1,0,0,0,1,0
0_1111_1111_1  (x0_FF_1),0,0,0,0,0,0,0,1,1,0,0,1,0,NO_REG,,,,,,1,ESP,,,,,,1,CTRL,,0,1,0,CS,,,,,,1,SS,,,,,,0,0,0,0,0,0,1,1,1,NEIP,,,,SR_REGISTER,,,,DR_REGISTER,,,,CALL,,,,,,1,0,0,0,1,0
1_0000_0000_0  (x1_00_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
1_0000_0000_1  (x1_00_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
1_0000_0001_0  (x1_01_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
1_0000_0001_1  (x1_01_1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1_0000_0010_0  (x1_02_0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1_0000_0010_1  (x1_02_1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1_0000_0011_0  (x1_03_0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1_0000_0011_1  (x1_03_1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1_0000_0100_0  (x1_04_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
1_0000_0100_1  (x1_04_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
1_0000_0101_0  (x1_05_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
1_0000_0101_1  (x1_05_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
1_0000_0110_0  (x1_06_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
1_0000_0110_1  (x1_06_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
1_0000_0111_0  (x1_07_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
1_0000_0111_1  (x1_07_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
1_0000_1000_0  (x1_08_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
1_0000_1000_1  (x1_08_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
